time_s,body_x_m,o1,o2,support_legs,LF_hip_rad,LF_lift_m,LF_contact,LF_foot_world_x_m,RM_hip_rad,RM_lift_m,RM_contact,RM_foot_world_x_m,LH_hip_rad,LH_lift_m,LH_contact,LH_foot_world_x_m,RF_hip_rad,RF_lift_m,RF_contact,RF_foot_world_x_m,LM_hip_rad,LM_lift_m,LM_contact,LM_foot_world_x_m,RH_hip_rad,RH_lift_m,RH_contact,RH_foot_world_x_m
25.950000000000003,2.433638388214274,-0.6479882389159325,0.6793015964537221,3,-0.3563935314037629,0.020379047893611665,0,2.3979990350738976,-0.3563935314037629,0.020379047893611665,0,2.3979990350738976,-0.3563935314037629,0.020379047893611665,0,2.3979990350738976,0.3563935314037629,0.0,1,2.46927774135465,0.3563935314037629,0.0,1,2.46927774135465,0.3563935314037629,0.0,1,2.46927774135465
26.0,2.437830347665533,-0.5717707943475819,0.7750468764169911,3,-0.3144739368911701,0.023251406292509734,0,2.4063829539764163,-0.3144739368911701,0.023251406292509734,0,2.4063829539764163,-0.3144739368911701,0.023251406292509734,0,2.4063829539764163,0.3144739368911701,0.0,1,2.46927774135465,0.3144739368911701,0.0,1,2.46927774135465,0.3144739368911701,0.0,1,2.46927774135465
26.05,2.4426527217312413,-0.48409126588016094,0.8127738530331515,3,-0.2662501962340885,0.024383215590994545,0,2.4160277021078325,-0.2662501962340885,0.024383215590994545,0,2.4160277021078325,-0.2662501962340885,0.024383215590994545,0,2.4160277021078325,0.2662501962340885,0.0,1,2.46927774135465,0.2662501962340885,0.0,1,2.46927774135465,0.2662501962340885,0.0,1,2.46927774135465
26.1,2.4480586087734926,-0.38580241056649844,0.8212257326323087,3,-0.21219132581157416,0.024636771978969258,0,2.426839476192335,-0.21219132581157416,0.024636771978969258,0,2.426839476192335,-0.21219132581157416,0.024636771978969258,0,2.426839476192335,0.21219132581157416,0.0,1,2.46927774135465,0.21219132581157416,0.0,1,2.46927774135465,0.21219132581157416,0.0,1,2.46927774135465
26.150000000000002,2.4542960861092826,-0.2723937317339502,0.8164092507207374,3,-0.14981655245367262,0.024492277521622124,0,2.439314430863915,-0.14981655245367262,0.024492277521622124,0,2.439314430863915,-0.14981655245367262,0.024492277521622124,0,2.439314430863915,0.14981655245367262,0.0,1,2.46927774135465,0.14981655245367262,0.0,1,2.46927774135465,0.14981655245367262,0.0,1,2.46927774135465
26.200000000000003,2.4618327710397327,-0.1353630966348634,0.8042486729458942,3,-0.07444970314917487,0.024127460188376824,0,2.4543878007248154,-0.07444970314917487,0.024127460188376824,0,2.4543878007248154,-0.07444970314917487,0.024127460188376824,0,2.4543878007248154,0.07444970314917487,0.0,1,2.46927774135465,0.07444970314917487,0.0,1,2.46927774135465,0.07444970314917487,0.0,1,2.46927774135465
26.25,2.471215639769916,0.03523451664120068,0.7855270560549081,3,0.019378984152660376,0.023565811681647245,0,2.473153538185182,0.019378984152660376,0.023565811681647245,0,2.473153538185182,0.019378984152660376,0.023565811681647245,0,2.473153538185182,-0.019378984152660376,0.0,1,2.46927774135465,-0.019378984152660376,0.0,1,2.46927774135465,-0.019378984152660376,0.0,1,2.46927774135465
26.3,2.4826329120860864,0.2428212860261173,0.7580987937238655,3,0.13355170731436453,0.022742963811715963,0,2.4959880828175227,0.13355170731436453,0.022742963811715963,0,2.4959880828175227,0.13355170731436453,0.022742963811715963,0,2.4959880828175227,-0.13355170731436453,0.0,1,2.46927774135465,-0.13355170731436453,0.0,1,2.46927774135465,-0.13355170731436453,0.0,1,2.46927774135465
26.35,2.494917259595462,0.46617305892385574,0.7178378925303338,3,0.2563951824081207,0.021535136775910013,0,2.520556777836274,0.2563951824081207,0.021535136775910013,0,2.520556777836274,0.2563951824081207,0.021535136775910013,0,2.520556777836274,-0.2563951824081207,0.0,1,2.46927774135465,-0.2563951824081207,0.0,1,2.46927774135465,-0.2563951824081207,0.0,1,2.46927774135465
26.400000000000002,2.5051557947274183,0.6523282431412435,0.6607755692034596,3,0.3587805337276839,0.01982326707610379,0,2.5410338481001866,0.3587805337276839,0.01982326707610379,0,2.5410338481001866,0.3587805337276839,0.01982326707610379,0,2.5410338481001866,-0.3587805337276839,0.0,1,2.46927774135465,-0.3587805337276839,0.0,1,2.46927774135465,-0.3587805337276839,0.0,1,2.46927774135465
